"region" "ålder" "år"
"1280 Malmö" "55-64 år" 28092 30231 31135 31905
"1281 Lund" "25-34 år" 16880 16985 18297 19015
"1281 Lund" "35-44 år" 13189 13227 13824 14479
"1281 Lund" "45-54 år" 13061 12369 12499 13258
"1281 Lund" "55-64 år" 10825 12454 12317 12090
"1282 Landskrona" "25-34 år" 4590 4881 5130 5634
"1282 Landskrona" "35-44 år" 5115 5419 5471 5491
"1282 Landskrona" "45-54 år" 5185 5022 5261 5581
"1282 Landskrona" "55-64 år" 4959 5511 5409 5172
"1283 Helsingborg" "25-34 år" 16522 16561 16884 18008
"1283 Helsingborg" "35-44 år" 16914 17703 17926 17811
"1283 Helsingborg" "45-54 år" 15871 15800 16936 18426
"1283 Helsingborg" "55-64 år" 14701 15989 15770 15458
"1284 Höganäs" "25-34 år" 2111 2136 1981 1917
"1284 Höganäs" "35-44 år" 3060 3321 3361 3250
"1284 Höganäs" "45-54 år" 3176 2991 3229 3485
"1284 Höganäs" "55-64 år" 3449 3800 3556 3207
"1285 Eslöv" "25-34 år" 3546 3551 3447 3716
"1285 Eslöv" "35-44 år" 4158 4585 4591 4280
"1285 Eslöv" "45-54 år" 3890 3870 4254 4548
"1285 Eslöv" "55-64 år" 3496 3801 3737 3664
"1286 Ystad" "25-34 år" 2708 2700 2671 2824
"1286 Ystad" "35-44 år" 3446 3518 3445 3205
"1286 Ystad" "45-54 år" 3788 3686 3832 3848
"1286 Ystad" "55-64 år" 3651 4189 4202 4078
"1287 Trelleborg" "25-34 år" 4417 4306 4380 4654
"1287 Trelleborg" "35-44 år" 5649 5938 5879 5496
"1287 Trelleborg" "45-54 år" 5175 5207 5771 6167
"1287 Trelleborg" "55-64 år" 5125 5557 5353 5186
"1290 Kristianstad" "25-34 år" 9262 8998 9051 9820
"1290 Kristianstad" "35-44 år" 9873 10165 10195 9939
"1290 Kristianstad" "45-54 år" 9872 9801 10198 10631
"1290 Kristianstad" "55-64 år" 9557 10318 10228 9789
"1291 Simrishamn" "25-34 år" 1569 1412 1327 1445
"1291 Simrishamn" "35-44 år" 2372 2223 1964 1667
"1291 Simrishamn" "45-54 år" 2755 2602 2621 2468
"1291 Simrishamn" "55-64 år" 2803 3224 3188 2942
"1292 Ängelholm" "25-34 år" 4591 4254 4101 4268
"1292 Ängelholm" "35-44 år" 5076 5307 5263 4970
"1292 Ängelholm" "45-54 år" 5024 4916 5083 5473
"1292 Ängelholm" "55-64 år" 4767 5412 5273 4968
"1293 Hässleholm" "25-34 år" 5576 5189 5131 5687
"1293 Hässleholm" "35-44 år" 6482 6728 6536 6017
"1293 Hässleholm" "45-54 år" 6262 6110 6503 6786
"1293 Hässleholm" "55-64 år" 6402 6858 6431 6165
"1315 Hylte" "25-34 år" 1098 985 1002 1089
"1315 Hylte" "35-44 år" 1389 1436 1273 1140
"1315 Hylte" "45-54 år" 1365 1319 1362 1451
"1315 Hylte" "55-64 år" 1278 1347 1346 1300
"1380 Halmstad" "25-34 år" 11310 11143 11262 12490
"1380 Halmstad" "35-44 år" 11569 12012 11934 11591
"1380 Halmstad" "45-54 år" 11084 11064 11665 12390
"1380 Halmstad" "55-64 år" 10638 11583 11386 10993
"1381 Laholm" "25-34 år" 2347 2181 2047 2317
"1381 Laholm" "35-44 år" 2952 2980 2959 2803
"1381 Laholm" "45-54 år" 3265 3173 3148 3179
"1381 Laholm" "55-64 år" 3050 3539 3572 3332
"1382 Falkenberg" "25-34 år" 4131 4056 4061 4613
"1382 Falkenberg" "35-44 år" 5083 5125 5016 4738
"1382 Falkenberg" "45-54 år" 5296 5205 5406 5532
"1382 Falkenberg" "55-64 år" 4783 5466 5531 5487
"1383 Varberg" "25-34 år" 6211 6024 6036 6761
"1383 Varberg" "35-44 år" 7147 7413 7504 7214
"1383 Varberg" "45-54 år" 7476 7300 7615 7881
"1383 Varberg" "55-64 år" 6709 7856 8034 7801
"1384 Kungsbacka" "25-34 år" 7183 6637 6090 6425
"1384 Kungsbacka" "35-44 år" 10570 11437 11582 11057
"1384 Kungsbacka" "45-54 år" 8911 9285 10589 11737
"1384 Kungsbacka" "55-64 år" 8761 9459 8973 8692
"1401 Härryda" "25-34 år" 3406 3233 3206 3327
"1401 Härryda" "35-44 år" 5246 5619 5637 5710
"1401 Härryda" "45-54 år" 4252 4324 4940 5445
"1401 Härryda" "55-64 år" 3774 4117 3848 3719
"1402 Partille" "25-34 år" 3542 3306 3605 3885
"1402 Partille" "35-44 år" 5320 5316 5109 5165
"1402 Partille" "45-54 år" 4696 4720 5150 5318
"1402 Partille" "55-64 år" 3744 4052 4040 4089
"1407 Öckerö" "25-34 år" 1279 1149 966 977
"1407 Öckerö" "35-44 år" 1717 1738 1709 1515
"1407 Öckerö" "45-54 år" 1589 1580 1697 1835
"1407 Öckerö" "55-64 år" 1594 1805 1769 1641
"1415 Stenungsund" "25-34 år" 2733 2653 2342 2567
"1415 Stenungsund" "35-44 år" 3337 3663 3666 3463
"1415 Stenungsund" "45-54 år" 2917 2998 3364 3665
"1415 Stenungsund" "55-64 år" 2770 2998 2929 2854
"1419 Tjörn" "25-34 år" 1399 1322 1222 1306
"1419 Tjörn" "35-44 år" 2028 1974 1786 1628
"1419 Tjörn" "45-54 år" 2196 2032 2072 2125
"1419 Tjörn" "55-64 år" 2138 2425 2422 2245
"1421 Orust" "25-34 år" 1408 1270 1126 1175
"1421 Orust" "35-44 år" 2051 1953 1816 1656
"1421 Orust" "45-54 år" 2234 2163 2157 2071
"1421 Orust" "55-64 år" 2198 2516 2537 2270
"1427 Sotenäs" "25-34 år" 946 835 697 684
"1427 Sotenäs" "35-44 år" 1088 1077 1074 947
"1427 Sotenäs" "45-54 år" 1359 1236 1146 1161
"1427 Sotenäs" "55-64 år" 1304 1582 1572 1450
"1430 Munkedal" "25-34 år" 1053 955 988 1050
"1430 Munkedal" "35-44 år" 1328 1290 1213 1128
"1430 Munkedal" "45-54 år" 1438 1358 1344 1382
"1430 Munkedal" "55-64 år" 1447 1572 1451 1311
"1435 Tanum" "25-34 år" 1186 1083 1059 1197
"1435 Tanum" "35-44 år" 1543 1496 1415 1287
"1435 Tanum" "45-54 år" 1760 1681 1679 1602
"1435 Tanum" "55-64 år" 1676 1961 1930 1834
"1438 Dals-Ed" "25-34 år" 597 495 476 505
"1438 Dals-Ed" "35-44 år" 618 635 551 527
"1438 Dals-Ed" "45-54 år" 683 591 600 592
"1438 Dals-Ed" "55-64 år" 707 767 695 620
"1439 Färgelanda" "25-34 år" 635 566 538 593
"1439 Färgelanda" "35-44 år" 917 876 803 690
"1439 Färgelanda" "45-54 år" 1025 976 908 871
"1439 Färgelanda" "55-64 år" 915 1009 1031 950
"1440 Ale" "25-34 år" 3150 3022 2743 3076
"1440 Ale" "35-44 år" 3828 4173 4280 4085
"1440 Ale" "45-54 år" 3492 3288 3605 3990
"1440 Ale" "55-64 år" 3560 3794 3363 3023
"1441 Lerum" "25-34 år" 3657 3469 3278 3561
"1441 Lerum" "35-44 år" 5580 6069 6226 5901
"1441 Lerum" "45-54 år" 4850 4870 5272 5756
"1441 Lerum" "55-64 år" 4790 4871 4403 4169
"1442 Vårgårda" "25-34 år" 1290 1190 1077 1152
"1442 Vårgårda" "35-44 år" 1441 1513 1521 1384
"1442 Vårgårda" "45-54 år" 1429 1412 1451 1511
"1442 Vårgårda" "55-64 år" 1362 1524 1470 1399
"1443 Bollebygd" "25-34 år" 793 806 787 804
"1443 Bollebygd" "35-44 år" 1163 1226 1222 1160
"1443 Bollebygd" "45-54 år" 1226 1183 1159 1237
"1443 Bollebygd" "55-64 år" 1065 1201 1195 1130
"1444 Grästorp" "25-34 år" 610 538 484 520
"1444 Grästorp" "35-44 år" 803 816 757 666
"1444 Grästorp" "45-54 år" 868 782 811 796
"1444 Grästorp" "55-64 år" 730 829 849 780
"1445 Essunga" "25-34 år" 569 507 518 544
"1445 Essunga" "35-44 år" 733 717 681 633
"1445 Essunga" "45-54 år" 846 765 714 729
"1445 Essunga" "55-64 år" 756 869 864 743
"1446 Karlsborg" "25-34 år" 690 628 583 663
"1446 Karlsborg" "35-44 år" 861 851 771 725
"1446 Karlsborg" "45-54 år" 954 867 857 850
"1446 Karlsborg" "55-64 år" 995 1149 1085 950
"1447 Gullspång" "25-34 år" 481 396 357 412
"1447 Gullspång" "35-44 år" 758 685 548 468
"1447 Gullspång" "45-54 år" 838 805 817 729
"1447 Gullspång" "55-64 år" 840 897 901 846
"1452 Tranemo" "25-34 år" 1250 1102 1052 1142
"1452 Tranemo" "35-44 år" 1597 1574 1431 1284
"1452 Tranemo" "45-54 år" 1660 1523 1588 1618
"1452 Tranemo" "55-64 år" 1536 1691 1641 1496
"1460 Bengtsfors" "25-34 år" 1032 872 768 850
"1460 Bengtsfors" "35-44 år" 1324 1225 1117 950
"1460 Bengtsfors" "45-54 år" 1460 1300 1309 1299
"1460 Bengtsfors" "55-64 år" 1423 1620 1552 1384
"1461 Mellerud" "25-34 år" 906 803 740 791
"1461 Mellerud" "35-44 år" 1236 1206 1011 870
"1461 Mellerud" "45-54 år" 1347 1308 1225 1203
"1461 Mellerud" "55-64 år" 1335 1439 1418 1296
"1462 Lilla Edet" "25-34 år" 1374 1250 1275 1472
"1462 Lilla Edet" "35-44 år" 1940 1878 1610 1530
"1462 Lilla Edet" "45-54 år" 1913 1824 1919 1938
"1462 Lilla Edet" "55-64 år" 1707 1906 1803 1743
"1463 Mark" "25-34 år" 3432 3302 3212 3317
"1463 Mark" "35-44 år" 4427 4539 4391 4012
"1463 Mark" "45-54 år" 4618 4446 4544 4656
"1463 Mark" "55-64 år" 4035 4572 4576 4407
"1465 Svenljunga" "25-34 år" 1044 884 820 947
"1465 Svenljunga" "35-44 år" 1375 1388 1312 1108
"1465 Svenljunga" "45-54 år" 1521 1410 1412 1428
"1465 Svenljunga" "55-64 år" 1420 1608 1586 1521
"1466 Herrljunga" "25-34 år" 1086 885 859 973
"1466 Herrljunga" "35-44 år" 1210 1261 1217 1058
"1466 Herrljunga" "45-54 år" 1325 1234 1229 1300
"1466 Herrljunga" "55-64 år" 1192 1325 1335 1250
"1470 Vara" "25-34 år" 1695 1613 1503 1561
"1470 Vara" "35-44 år" 2019 2012 1938 1793
"1470 Vara" "45-54 år" 2273 2211 2142 2085
"1470 Vara" "55-64 år" 2080 2224 2232 2185
"1471 Götene" "25-34 år" 1357 1224 1191 1212
"1471 Götene" "35-44 år" 1780 1811 1707 1464
"1471 Götene" "45-54 år" 1918 1825 1856 1851
"1471 Götene" "55-64 år" 1727 1930 1930 1820
"1472 Tibro" "25-34 år" 1155 978 983 1137
"1472 Tibro" "35-44 år" 1362 1475 1361 1231
"1472 Tibro" "45-54 år" 1453 1355 1350 1423
"1472 Tibro" "55-64 år" 1480 1527 1446 1339
"1473 Töreboda" "25-34 år" 911 852 780 886
"1473 Töreboda" "35-44 år" 1265 1196 1056 949
"1473 Töreboda" "45-54 år" 1336 1304 1329 1276
"1473 Töreboda" "55-64 år" 1242 1418 1383 1308
"1480 Göteborg" "25-34 år" 86238 89850 93777 99939
"1480 Göteborg" "35-44 år" 67429 70035 72382 74669
"1480 Göteborg" "45-54 år" 59364 59235 63224 66925
"1480 Göteborg" "55-64 år" 49931 55266 56466 57162
"1481 Mölndal" "25-34 år" 8091 7786 7490 7941
"1481 Mölndal" "35-44 år" 8833 9356 9640 9300
"1481 Mölndal" "45-54 år" 7493 7668 8256 8912
"1481 Mölndal" "55-64 år" 6426 6975 6834 6738
"1482 Kungälv" "25-34 år" 4404 3918 4055 4354
"1482 Kungälv" "35-44 år" 5797 5982 5834 5533
"1482 Kungälv" "45-54 år" 4949 5066 5804 6145
"1482 Kungälv" "55-64 år" 4861 5244 4992 4841
"1484 Lysekil" "25-34 år" 1475 1288 1200 1239
"1484 Lysekil" "35-44 år" 1840 1804 1680 1417
"1484 Lysekil" "45-54 år" 2184 2049 1965 1930
"1484 Lysekil" "55-64 år" 2058 2322 2279 2167
"1485 Uddevalla" "25-34 år" 5786 5713 5657 6204
"1485 Uddevalla" "35-44 år" 6784 6838 6740 6403
"1485 Uddevalla" "45-54 år" 6624 6628 6807 7082
"1485 Uddevalla" "55-64 år" 5910 6404 6539 6521
"1486 Strömstad" "25-34 år" 1320 1317 1314 1523
"1486 Strömstad" "35-44 år" 1463 1488 1510 1621
"1486 Strömstad" "45-54 år" 1617 1534 1544 1608
"1486 Strömstad" "55-64 år" 1492 1722 1668 1630
"1487 Vänersborg" "25-34 år" 4228 3906 3649 4047
"1487 Vänersborg" "35-44 år" 5102 5150 4803 4385
"1487 Vänersborg" "45-54 år" 4894 4732 4955 5252
"1487 Vänersborg" "55-64 år" 4819 5085 4835 4718
"1488 Trollhättan" "25-34 år" 7195 6868 6545 7077
"1488 Trollhättan" "35-44 år" 7648 7826 7563 7035
"1488 Trollhättan" "45-54 år" 6768 6802 7222 7799
"1488 Trollhättan" "55-64 år" 6125 6683 6610 6417
"1489 Alingsås" "25-34 år" 3946 4001 3996 4412
"1489 Alingsås" "35-44 år" 4642 4823 4985 4963
"1489 Alingsås" "45-54 år" 5042 4845 4807 4905
"1489 Alingsås" "55-64 år" 4460 5064 5027 4859
"1490 Borås" "25-34 år" 12801 12761 13167 14436
"1490 Borås" "35-44 år" 13557 13941 13825 13193
"1490 Borås" "45-54 år" 12499 12437 13203 14031
"1490 Borås" "55-64 år" 11883 12680 12225 11924
"1491 Ulricehamn" "25-34 år" 2413 2264 2211 2287
"1491 Ulricehamn" "35-44 år" 2913 3012 2919 2712
"1491 Ulricehamn" "45-54 år" 3074 2950 3068 3215
"1491 Ulricehamn" "55-64 år" 2830 3130 3140 3037
"1492 Åmål" "25-34 år" 1324 1131 992 1085
"1492 Åmål" "35-44 år" 1702 1664 1521 1358
"1492 Åmål" "45-54 år" 1669 1654 1667 1676
"1492 Åmål" "55-64 år" 1723 1813 1737 1676
"1493 Mariestad" "25-34 år" 2551 2355 2218 2438
"1493 Mariestad" "35-44 år" 3236 3206 2890 2546
"1493 Mariestad" "45-54 år" 3099 3043 3228 3336
"1493 Mariestad" "55-64 år" 3455 3534 3263 3011
"1494 Lidköping" "25-34 år" 4391 4232 4117 4329
"1494 Lidköping" "35-44 år" 5118 5188 4955 4593
"1494 Lidköping" "45-54 år" 4928 4900 5111 5296
"1494 Lidköping" "55-64 år" 4604 5101 4991 4887
"1495 Skara" "25-34 år" 2078 1947 1804 2144
"1495 Skara" "35-44 år" 2471 2565 2422 2091
"1495 Skara" "45-54 år" 2416 2354 2453 2607
"1495 Skara" "55-64 år" 2374 2547 2395 2325
"1496 Skövde" "25-34 år" 6372 6266 6555 7396
"1496 Skövde" "35-44 år" 6873 6983 6746 6234
"1496 Skövde" "45-54 år" 6458 6330 6589 7069
"1496 Skövde" "55-64 år" 5920 6351 6327 6073
"1497 Hjo" "25-34 år" 972 868 832 841
"1497 Hjo" "35-44 år" 1103 1168 1121 1012
"1497 Hjo" "45-54 år" 1293 1160 1097 1130
"1497 Hjo" "55-64 år" 1150 1346 1339 1222
"1498 Tidaholm" "25-34 år" 1341 1206 1118 1373
"1498 Tidaholm" "35-44 år" 1705 1749 1600 1374
"1498 Tidaholm" "45-54 år" 1634 1613 1767 1791
"1498 Tidaholm" "55-64 år" 1642 1715 1625 1619
"1499 Falköping" "25-34 år" 3236 3158 3373 3661
"1499 Falköping" "35-44 år" 4106 4027 3849 3664
"1499 Falköping" "45-54 år" 4077 4105 4159 4206
"1499 Falköping" "55-64 år" 3790 4026 4017 3925
"1715 Kil" "25-34 år" 1229 1131 1040 1170
"1715 Kil" "35-44 år" 1696 1611 1562 1455
"1715 Kil" "45-54 år" 1737 1618 1556 1557
"1715 Kil" "55-64 år" 1598 1767 1699 1536
"1730 Eda" "25-34 år" 899 812 785 851
"1730 Eda" "35-44 år" 1223 1186 1040 898
"1730 Eda" "45-54 år" 1194 1226 1243 1221
"1730 Eda" "55-64 år" 1112 1233 1240 1202
"1737 Torsby" "25-34 år" 1299 1180 1076 1184
"1737 Torsby" "35-44 år" 1604 1524 1421 1224
"1737 Torsby" "45-54 år" 1854 1753 1670 1597
"1737 Torsby" "55-64 år" 1794 1921 1863 1744
"1760 Storfors" "25-34 år" 413 345 310 357
"1760 Storfors" "35-44 år" 584 583 519 433
"1760 Storfors" "45-54 år" 708 635 597 584
"1760 Storfors" "55-64 år" 658 763 710 610
"1761 Hammarö" "25-34 år" 1439 1303 1326 1392
"1761 Hammarö" "35-44 år" 2237 2323 2300 2225
"1761 Hammarö" "45-54 år" 2156 2109 2125 2149
"1761 Hammarö" "55-64 år" 1769 1998 2011 1906
"1762 Munkfors" "25-34 år" 385 312 291 327
"1762 Munkfors" "35-44 år" 523 547 428 322
"1762 Munkfors" "45-54 år" 490 496 539 563
"1762 Munkfors" "55-64 år" 584 527 483 485
"1763 Forshaga" "25-34 år" 1223 1096 973 1145
"1763 Forshaga" "35-44 år" 1639 1706 1625 1387
"1763 Forshaga" "45-54 år" 1549 1402 1482 1614
"1763 Forshaga" "55-64 år" 1590 1714 1527 1340
"1764 Grums" "25-34 år" 938 864 788 880
"1764 Grums" "35-44 år" 1259 1260 1148 969
"1764 Grums" "45-54 år" 1306 1204 1213 1278
"1764 Grums" "55-64 år" 1379 1480 1407 1222
"1765 Årjäng" "25-34 år" 1119 1011 917 959
"1765 Årjäng" "35-44 år" 1222 1327 1300 1148
"1765 Årjäng" "45-54 år" 1318 1277 1290 1328
"1765 Årjäng" "55-64 år" 1315 1468 1398 1355
"1766 Sunne" "25-34 år" 1374 1275 1134 1167
"1766 Sunne" "35-44 år" 1877 1825 1649 1453
"1766 Sunne" "45-54 år" 1823 1891 1923 1906
"1766 Sunne" "55-64 år" 1613 1815 1840 1890
"1780 Karlstad" "25-34 år" 11375 11467 11627 12369
"1780 Karlstad" "35-44 år" 10733 10965 10869 10639
"1780 Karlstad" "45-54 år" 10670 10477 10860 11167
"1780 Karlstad" "55-64 år" 9871 10705 10607 10355
"1781 Kristinehamn" "25-34 år" 2450 2265 2200 2473
"1781 Kristinehamn" "35-44 år" 3195 3222 2933 2653
"1781 Kristinehamn" "45-54 år" 3387 3160 3222 3259
"1781 Kristinehamn" "55-64 år" 3320 3682 3550 3306
"1782 Filipstad" "25-34 år" 1093 961 867 984
"1782 Filipstad" "35-44 år" 1341 1290 1173 1062
"1782 Filipstad" "45-54 år" 1597 1440 1355 1319
"1782 Filipstad" "55-64 år" 1605 1774 1669 1501
"1783 Hagfors" "25-34 år" 1234 1014 872 996
"1783 Hagfors" "35-44 år" 1786 1624 1394 1191
"1783 Hagfors" "45-54 år" 1935 1876 1895 1705
"1783 Hagfors" "55-64 år" 1993 2007 1912 1869
"1784 Arvika" "25-34 år" 2891 2645 2590 2754
"1784 Arvika" "35-44 år" 3277 3378 3250 2888
"1784 Arvika" "45-54 år" 3691 3438 3325 3405
"1784 Arvika" "55-64 år" 3332 3772 3799 3465
"1785 Säffle" "25-34 år" 1632 1364 1229 1381
"1785 Säffle" "35-44 år" 2084 2095 1868 1556
"1785 Säffle" "45-54 år" 2197 2074 2128 2124
"1785 Säffle" "55-64 år" 2249 2325 2198 2048
"1814 Lekeberg" "25-34 år" 771 723 719 790
"1814 Lekeberg" "35-44 år" 959 946 962 951
"1814 Lekeberg" "45-54 år" 1038 971 910 922
"1814 Lekeberg" "55-64 år" 994 1099 1071 947
"1860 Laxå" "25-34 år" 601 443 410 481
"1860 Laxå" "35-44 år" 877 825 689 559
"1860 Laxå" "45-54 år" 891 804 840 837
"1860 Laxå" "55-64 år" 885 939 855 801
"1861 Hallsberg" "25-34 år" 1672 1434 1454 1592
"1861 Hallsberg" "35-44 år" 2039 2062 1966 1796
"1861 Hallsberg" "45-54 år" 2268 2051 2016 2138
"1861 Hallsberg" "55-64 år" 2128 2313 2251 2044
"1862 Degerfors" "25-34 år" 1054 928 751 791
"1862 Degerfors" "35-44 år" 1377 1338 1226 1086
"1862 Degerfors" "45-54 år" 1429 1306 1342 1388
"1862 Degerfors" "55-64 år" 1530 1617 1456 1299
"1863 Hällefors" "25-34 år" 732 620 570 625
"1863 Hällefors" "35-44 år" 959 927 774 634
"1863 Hällefors" "45-54 år" 997 906 949 939
"1863 Hällefors" "55-64 år" 1190 1184 1044 943
"1864 Ljusnarsberg" "25-34 år" 499 428 345 405
"1864 Ljusnarsberg" "35-44 år" 656 636 553 525
"1864 Ljusnarsberg" "45-54 år" 768 725 682 663
"1864 Ljusnarsberg" "55-64 år" 846 845 825 773
"1880 Örebro" "25-34 år" 17889 18258 18920 20468
"1880 Örebro" "35-44 år" 16524 17384 17999 18290
"1880 Örebro" "45-54 år" 16211 15688 16367 17595
"1880 Örebro" "55-64 år" 14972 16542 16120 15420
"1881 Kumla" "25-34 år" 2459 2265 2117 2301
"1881 Kumla" "35-44 år" 2660 2965 3119 2971
"1881 Kumla" "45-54 år" 2578 2379 2482 2731
"1881 Kumla" "55-64 år" 2464 2688 2593 2288
"1882 Askersund" "25-34 år" 1070 1006 950 990
"1882 Askersund" "35-44 år" 1522 1452 1291 1143
"1882 Askersund" "45-54 år" 1653 1530 1520 1550
"1882 Askersund" "55-64 år" 1706 1935 1811 1596
"1883 Karlskoga" "25-34 år" 3475 3074 2687 3156
"1883 Karlskoga" "35-44 år" 4028 4138 3891 3420
"1883 Karlskoga" "45-54 år" 3979 3833 3896 4114
"1883 Karlskoga" "55-64 år" 4470 4358 3994 3690
"1884 Nora" "25-34 år" 1106 953 849 949
"1884 Nora" "35-44 år" 1327 1389 1314 1151
"1884 Nora" "45-54 år" 1471 1362 1355 1353
"1884 Nora" "55-64 år" 1523 1647 1568 1394
"1885 Lindesberg" "25-34 år" 2439 2165 2190 2437
"1885 Lindesberg" "35-44 år" 3036 2994 2844 2638
"1885 Lindesberg" "45-54 år" 3295 3031 3036 3062
"1885 Lindesberg" "55-64 år" 3325 3628 3342 3046
"1904 Skinnskatteberg" "25-34 år" 442 393 346 389
"1904 Skinnskatteberg" "35-44 år" 634 598 477 424
"1904 Skinnskatteberg" "45-54 år" 688 655 604 611
"1904 Skinnskatteberg" "55-64 år" 731 805 779 662
"1907 Surahammar" "25-34 år" 1028 965 855 916
"1907 Surahammar" "35-44 år" 1428 1368 1286 1137
"1907 Surahammar" "45-54 år" 1461 1339 1314 1385
"1907 Surahammar" "55-64 år" 1484 1593 1501 1349
"1960 Kungsör" "25-34 år" 886 775 668 782
"1960 Kungsör" "35-44 år" 1157 1132 1050 978
"1960 Kungsör" "45-54 år" 1163 1109 1128 1171
"1960 Kungsör" "55-64 år" 1225 1275 1217 1092
"1961 Hallstahammar" "25-34 år" 1452 1350 1351 1605
"1961 Hallstahammar" "35-44 år" 2122 2035 1937 1727
"1961 Hallstahammar" "45-54 år" 2073 1948 2068 2147
"1961 Hallstahammar" "55-64 år" 2144 2211 2107 1870
"1962 Norberg" "25-34 år" 517 477 494 584
"1962 Norberg" "35-44 år" 790 772 658 575
"1962 Norberg" "45-54 år" 894 830 764 752
"1962 Norberg" "55-64 år" 846 948 942 814
"1980 Västerås" "25-34 år" 17669 17194 16907 18715
"1980 Västerås" "35-44 år" 18336 19428 19172 18538
"1980 Västerås" "45-54 år" 16558 16273 17795 19576
"1980 Västerås" "55-64 år" 16451 17497 16579 15814
"1981 Sala" "25-34 år" 2264 2088 2062 2353
"1981 Sala" "35-44 år" 2836 2832 2661 2476
"1981 Sala" "45-54 år" 3164 2877 2882 2871
"1981 Sala" "55-64 år" 2826 3204 3113 2934
"1982 Fagersta" "25-34 år" 1285 1195 1265 1510
"1982 Fagersta" "35-44 år" 1616 1608 1569 1471
"1982 Fagersta" "45-54 år" 1658 1598 1593 1723
"1982 Fagersta" "55-64 år" 1770 1731 1686 1546
"1983 Köping" "25-34 år" 2627 2462 2552 2834
"1983 Köping" "35-44 år" 3443 3369 3049 2709
"1983 Köping" "45-54 år" 3399 3297 3425 3570
"1983 Köping" "55-64 år" 3307 3560 3442 3232
"1984 Arboga" "25-34 år" 1424 1245 1163 1398
"1984 Arboga" "35-44 år" 1829 1808 1666 1470
"1984 Arboga" "45-54 år" 1707 1626 1771 1881
"1984 Arboga" "55-64 år" 2007 2065 1816 1638
"2021 Vansbro" "25-34 år" 792 615 567 627
"2021 Vansbro" "35-44 år" 925 936 843 708
"2021 Vansbro" "45-54 år" 918 876 898 921
"2021 Vansbro" "55-64 år" 985 1050 954 861
"2023 Malung-Sälen" "25-34 år" 1200 1070 983 982
"2023 Malung-Sälen" "35-44 år" 1359 1423 1362 1178
"2023 Malung-Sälen" "45-54 år" 1494 1390 1366 1382
"2023 Malung-Sälen" "55-64 år" 1451 1585 1502 1392
"2026 Gagnef" "25-34 år" 947 889 911 956
"2026 Gagnef" "35-44 år" 1375 1317 1226 1118
"2026 Gagnef" "45-54 år" 1404 1323 1377 1359
"2026 Gagnef" "55-64 år" 1361 1572 1498 1380
"2029 Leksand" "25-34 år" 1445 1310 1255 1353
"2029 Leksand" "35-44 år" 1915 1931 1800 1609
"2029 Leksand" "45-54 år" 2155 2002 2001 2076
"2029 Leksand" "55-64 år" 2090 2480 2319 2105
"2031 Rättvik" "25-34 år" 913 857 791 835
"2031 Rättvik" "35-44 år" 1245 1253 1191 1070
"2031 Rättvik" "45-54 år" 1568 1388 1310 1314
"2031 Rättvik" "55-64 år" 1557 1838 1840 1559
"2034 Orsa" "25-34 år" 625 550 546 624
"2034 Orsa" "35-44 år" 944 939 801 657
"2034 Orsa" "45-54 år" 1002 982 949 964
"2034 Orsa" "55-64 år" 881 1001 1031 991
"2039 Älvdalen" "25-34 år" 720 707 699 647
"2039 Älvdalen" "35-44 år" 981 883 806 740
"2039 Älvdalen" "45-54 år" 1029 966 980 960
"2039 Älvdalen" "55-64 år" 1015 1117 1040 972
"2061 Smedjebacken" "25-34 år" 983 873 872 1000
"2061 Smedjebacken" "35-44 år" 1506 1408 1258 1083
"2061 Smedjebacken" "45-54 år" 1759 1571 1560 1517
"2061 Smedjebacken" "55-64 år" 1730 1882 1790 1640
"2062 Mora" "25-34 år" 2055 1940 1872 2078
"2062 Mora" "35-44 år" 2515 2540 2437 2230
"2062 Mora" "45-54 år" 3046 2782 2642 2581
"2062 Mora" "55-64 år" 2826 3153 3147 2827
"2080 Falun" "25-34 år" 6358 6338 6410 6824
"2080 Falun" "35-44 år" 7057 7024 7022 6877
"2080 Falun" "45-54 år" 7941 7477 7165 7145
"2080 Falun" "55-64 år" 7018 7772 7787 7327
"2081 Borlänge" "25-34 år" 5788 5682 5903 6549
"2081 Borlänge" "35-44 år" 6404 6520 6270 5881
"2081 Borlänge" "45-54 år" 6440 6092 6317 6543
"2081 Borlänge" "55-64 år" 5925 6395 6242 5906
"2082 Säter" "25-34 år" 1122 1053 1014 1127
"2082 Säter" "35-44 år" 1420 1397 1330 1279
"2082 Säter" "45-54 år" 1702 1577 1512 1400
"2082 Säter" "55-64 år" 1503 1698 1693 1620
"2083 Hedemora" "25-34 år" 1474 1346 1317 1505
"2083 Hedemora" "35-44 år" 2125 1990 1785 1594
"2083 Hedemora" "45-54 år" 2245 2189 2198 2115
"2083 Hedemora" "55-64 år" 2114 2307 2240 2130
"2084 Avesta" "25-34 år" 2353 2244 2080 2292
"2084 Avesta" "35-44 år" 2911 2829 2634 2538
"2084 Avesta" "45-54 år" 3256 3037 2986 2935
"2084 Avesta" "55-64 år" 2922 3281 3210 3054
"2085 Ludvika" "25-34 år" 2747 2417 2573 3003
"2085 Ludvika" "35-44 år" 3308 3188 3073 2839
"2085 Ludvika" "45-54 år" 3539 3399 3398 3385
"2085 Ludvika" "55-64 år" 3694 3877 3650 3304
"2101 Ockelbo" "25-34 år" 572 505 468 503
"2101 Ockelbo" "35-44 år" 805 789 727 617
